@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {news,noise,relevant}


@DATA
'rihanno medo zika vírus cancelar tudo aqui',noise
'retweet lolo ta usando preto ir atrair mosquito dengue numeral tourriodejaneiro url',noise
'conheça blog sobre maria gabriela numeral ª geração bebês microcefalia afetado síndrome congênita zika url',news
'nano macro febre zika risco turista atleta durante olimpíada rio url twitciencia',news
'retweet amanhã ver zika viru',noise
'espanha registro numeral º caso transmissão sexual zika vírus url url',news
'podcast atomizador luta contra dengue região nordeste url',news
'nesta olimpíada ir virar chacota internacional dengue zika bactéria água assalto roubos realmente inferno',noise
'limpeza calha contra dengue fazer limpeza casa manutenção interesse ligue numeral informação chamar',noise
'toca muito coisa brasileiro rádio americano jazz música clássico dar orgulho durante nesse tempo golpe zika',noise
'entanto viru zika patrimônio exclusivo ainda grande problema aqui obama ir resolver',noise
'dn cear registro dois morte febre chikungunya cinco dengue url',news
'nome doença zika vírus',noise
'vírus zika espanha homem grávida vai haver funk todo noite',noise
'acho peguei tal febre zika',relevant
'retweet surto zika pesquisa acha vírus gado bebês microcefalia ne url',news
'retweet milena viciar ijwd milena ser infectar zika tiffany vírus',noise
'vírus zika visto mão dada vírus bovino moreno misterioso praia copacabano url',news
'nesse país numeral ano nunca peguei zika vírus famoso cancelando evento aqui puro frescura',noise
'retweet marrolha mermo muriçoca querendo chikungunya funny',noise
'retweet ficamo chateado ian poder ver va numeral sabemo zika vírus queremo iansomerhalde',noise
'retweet segundo caso estado agora febre chikungunya porto alegre url',news
'espanha primeiro caso zika transmissãosexual homem residente madrid url dnoticia',news
'selo zico reversa vamo zikar contra zika url',noise
'saúde vírus zika chegar guiné bissau três caso confirmado arquipélago bijagó governo criar url',news
'agora nao saber ir medico conferir realmente dengue porque ja todo sintoma antes melhorei',relevant
'retweet episódio onça morrer porque levar pro desfile tocha olímpico justifico um numeral ano zika vírus',noise
'retweet precisa esclarecer porque numeral caso microcefalia confirmado numeral confirmação sorológico p zika ht',news
'cheguei conclusão doença moda amam surto dengue surto caxumba',relevant
'adriel zika vírus pollohojeemportugal',noise
'voce pesquisa sobre dengue todo sintoma aparecer exato ta sentindo',relevant
'retweet espanha registro primeiro caso zika transmissão sexual namorado país latino americ url',news
'mosquito dengue transgênico área biologia atualidade numeral biologia total url',noise
'retweet caso registrar bairro itu sabará segundo contrair estado cidade registro numeral caso dengue numeral autóctone numeral importar',news
'perdi semana inteira aula causa dessa dengue agora fo pequeno ideia ir cair prova',relevant
'h numeral n numeral zika vírus dever zika porque zico',relevant
'noil zika viru bagui',noise
'noticia saude espanha registro primeiro caso zika transmissão sexual homem infectar url',news
'retweet porque gente começa falar ´zika viru sotaque americano p fingir doença lá ai amigo doente hm',noise
'teste idade hora voce pensar demi falar url',noise
'lamento dilmazico olimpíada nascer microcefalia espermatozóide lula chikungunya vai fiasco url',noise
'ano passar antes engravidar numeral zika chikungunya',relevant
'chikungunya numeral mês ainda sinto dor terrível socorro papai',relevant
'dever problema durante olimpíada url g numeral td br famoso maquiagem durante nessa hora',news
'zika bebé aparentemente normal nascer microcefalia https t co shor numeral sy numeral ci url url',news
'socorro corpo todo dói agora jesus acho dar zika',relevant
'aede aegypti capaz sobreviver inverno eua ir perder mosquito url',news
'espanha numeral º caso zika transmissão sexual url url',news
'gente desculpa ano vir ainda ir zika vírus então vc acha ir ajudar tag pro ian ver onde vir tanto hope',noise
'zika espanha primeiro caso transmissão sexual tsf pt url url',news
'retweet tô suspeito dengue amor',relevant
'mania infernal falar zika funny parece doença',noise
'nao rihanno cancelado show américo sul causa zika vírus url',noise
'estudante harvard recife estudar vírus zika brasil url',news
'contágio zika sexual espanha url',news
'vc achar vida facil ver gringo matando mosquito gritano zika bug',noise
'deus cure zika bravo fazer ficar departamento médico numeral mês meio ano volta logo :heart:',relevant
'retweet nascer zika vírus url',news
'retweet bolão morte jihad deyab bala perdida chikungunya latrocínio url',noise
'além microcefalia zika poder causar outro defeito nascença url url',news
'imaginando mariah brasil passar repelente pegar zika saber meio doente',noise
'imprensa dizer rihanno deixar ver américo latino causa zika beyoncé medo juro mato',noise
'johnson johnson anuncia novo parceria combate zika vírus microcefalia conasem i url',news
'pesquisador investigar indício relação vírus bovino zika vírus zika poder único url',news
'diário dengue sair url graça brasilapoiajanaino combateaede',news
'zika vírus confirmar guiné bissau url',news
'retweet ouça programa palavra médico falar sobre vacina combater zika vírus url',news
'fazer exame sangue dnovo ainda dengue bem bom dor corpo diminuir febre passa numeral',relevant
'quanta pessoa conhecer tipo pessoalmente sofrer zika virú',noise
'dnoticia obama pede congresso financiamento vacina zika dois semana url madeira',news
'po tavo porra zika melhorar numeral dia ir médico mano pprt',relevant
'aí tá estudando sobre doença dengue ver mosquito perna começa entrar pânico',relevant
'https t co bs numeral msmajdb espanha numeral º caso zika transmissão sexual observador madrid homem url',news
'retweet vídeo todo lo necês saber sobre el viru zika url url',noise
'matéria tb dizer rihanno fechando turnê todo américo latino suspender negociação conta surto zika brasil',noise
'retweet pensar homem tá c zika derivado url',noise
'retweet calor hj p fude saúde domingo geral ir ta morrendo h numeral n numeral zika vírus',noise
'retweet internacional zika espanha primeiro caso transmissão url url url',news
'aqui mosquito torcendo dengue morra logo',relevant
'retweet top zika viru sucesso monamour',relevant
'zika vírus lembro funny okay digo',noise
'funny zika lembrar zika vírus funkeiro daqui bairro digo',noise
'ir hospital ali quebra corpo tá doendo dm acho dengue',relevant
'retweet url rihanno cancelado apresentação américo sul causa zika cultura url',noise
'retweet vir papo rihanno nao veio causa zika vírus porque ate esgoto bicho ja nadou',noise
'retweet caso dengue zika queda brasil dizer relatório ministério saúde url url',news
'imagino louco terrorista infiltrar brasil pegando zika viru morrendo',noise
'https t co numeral hqb numeral vy numeral xz coleção jeans gestante efeito repelente mosquito inclusive zika url',news
'retweet mano dengue dnvo daqui pouco ir picar mosquito celoko numeral dengue ano url',relevant
'acho rihanno demi tão querendo engravidar cancelar tour aqui medo zika',noise
'doença olimpíada zika visto caxumba url',noise
'retweet ai galera ir rolar transmissão abençoar deus :heart: :heart: :heart: obrigado numeral tourrio url',noise
'retweet parça zika zika vírus',noise
'guiné bissau confirma três caso zika vírus dizer governo aede gett url',news
'bom zika aí transmitido sexualmente porque aí posso pegar',noise
'y mundo espanha registro primeiro caso transmissão sexual zika vírus madrid reuter espanha re url',news
'golfenaespn federer nadal estrela j day adam scott aí zika porque acabar surto',noise
'retweet amore rihanno podia fazer show dentro daqueka bolha nenhum zika viru ir pegar perai ne',noise
'acho legal desculpa nao vir caisa zika viru',noise
'golfenaespn ver zika piada desrespeito país construir capo fantástico medo exame antidoping',noise
'aede aegypt poder transmitir zika mlk sao dengoso',noise
'ter sucesso dizer min entrevista sobre combate zika rio url',news
'retweet zikavíru atualização fórum diálogo sobre epidemia zika acesse direto link pesquisa url',news
'divulgar atualização caso zika vírus manau url url',news
'nunca vi tanto medo olimpíada medo dessa zika viru violencia revolta falta segurança aí ir',noise
'cheio dor corpo zika',relevant
'tô cú mão mn espero tipo zika vírus tá repreender nome jesus numeral tourrio url',relevant
'novo artigo acesse pesquisador investigar indício relação vírus bovino zika url url',news
'noticia minuto zika obama pede congresso financiamento vacina url',news
'agua contaminado epidemia zika viru matar onça rio declara calamidade nao dinheiro url',news
'zika perigoso homem quer engravidar caso contrario mesmo coisa dengue',noise
'espanha primeiro caso zika transmissão sexual caso transmissão zika contato sexual f url',news
'instituto butantan começa testar amazona vacina contra dengue url',news
'suspeito dengue ir hospital clínico saúde próximo url',news
'espanha registro numeral º caso transmissão sexual zika vírus espanha registrar primeiro caso transm url',news
'apenas numeral numeral criança afetado síndrome zika conseguir bpc debor diniz falar url',news
'gente nunca bejou imagino noil limpando quintal casa prevenir dengue zika chinugunha agente dengue anotando',noise
'queria saber motivo sera causa zika url',noise
'plmr deus pego zika vírus aqui homem',noise
'retweet repórterrecordinvestigação mostra verdadeiro dimensão epidemia zika vírus brasil url',news
'retweet link vivo transmissão último show burakasomsistema url ainda dengue dengue dengue mc',noise
'verba combate viru zika estagiarioatacadenovo url',news
'então governo zika dengue epidemia url',noise
'ta dever teste atualidade semestral saber poliglota significo chikungunya',news
'sobe numeral número pessoa contagiado vírus zika equador número pessoa contagiado url',news
'retweet visão beat bom letra zika quer moral toma pica',noise
'miga dever doença mosquito dengue transmite chico algum coisa lakslakslk cóidado',noise
'quarta feira passeio escola professor pedir levar repelente porque lo mt mato imagino aluno todo zika virus fdds',noise
'jardim itatiaia parque alvorada receber ação contra dengue neste sábado url',news
'popline hj postar notícia rihanno cancela show américo sul medo mosquito zika velho merda',noise
'zika viru turnê cara demais fazer rihanno adiar turnê brasil url',noise
'rihanno cancelar causa surto zika vírus',noise
'transmissão dengue numeral comportamento diferente ano anterior url url',news
'vacina experimental protege contra zika poder aumentar gravidade dengue url',news
'brasil avalia mudança protocolo microcefalia url saúde zika',news
'bom todo mundo empenhar combateaede zikazero segue acontecendo url',news
'acho tô dengue to febre vária dor corpo',relevant
'https t co m numeral nfqvtk ministro golpista saude disse olimpiado rio nao poblema k',news
'observador descoberto primeiro caso zika espanha transmissão sexual url',news
'brasil registro numeral mil caso suspeito zika url url',news
